"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"5140",2013,4,20,NA,905,NA,NA,1154,NA,"B6",57,"N296JB","JFK","PBI",NA,1028,9,5,2013-04-20 09:00:00
"5141",2013,4,20,NA,1220,NA,NA,1505,NA,"B6",27,"N198JB","JFK","TPA",NA,1005,12,20,2013-04-20 12:00:00
"5142",2013,4,20,NA,2150,NA,NA,40,NA,"B6",515,"N354JB","EWR","FLL",NA,1065,21,50,2013-04-20 21:00:00
"5143",2013,4,20,NA,815,NA,NA,1010,NA,"US",675,NA,"EWR","CLT",NA,529,8,15,2013-04-20 08:00:00
"5144",2013,4,20,NA,755,NA,NA,920,NA,"MQ",3737,"N501MQ","EWR","ORD",NA,719,7,55,2013-04-20 07:00:00
"5145",2013,4,20,NA,1030,NA,NA,1322,NA,"UA",375,NA,"LGA","IAH",NA,1416,10,30,2013-04-20 10:00:00
"5146",2013,4,20,NA,655,NA,NA,820,NA,"UA",635,NA,"LGA","ORD",NA,733,6,55,2013-04-20 06:00:00
"5147",2013,4,20,NA,957,NA,NA,1248,NA,"UA",983,NA,"EWR","TPA",NA,997,9,57,2013-04-20 09:00:00
"5148",2013,4,21,1806,1700,66,37,2100,NA,"DL",329,"N3767","JFK","SJU",NA,1598,17,0,2013-04-21 17:00:00
"5149",2013,4,22,1420,1340,40,1952,1643,NA,"B6",377,"N580JB","LGA","FLL",NA,1076,13,40,2013-04-22 13:00:00
"5150",2013,4,22,1453,1442,11,2034,1749,NA,"UA",1164,"N35260","EWR","FLL",NA,1065,14,42,2013-04-22 14:00:00
"5151",2013,4,22,2127,2000,87,156,2244,NA,"EV",4204,"N13133","EWR","OKC",NA,1325,20,0,2013-04-22 20:00:00
"5152",2013,4,22,NA,1955,NA,NA,2139,NA,"EV",3823,"N14542","LGA","CLE",NA,419,19,55,2013-04-22 19:00:00
"5153",2013,4,22,NA,1715,NA,NA,1927,NA,"EV",4085,"N48901","EWR","IND",NA,645,17,15,2013-04-22 17:00:00
"5154",2013,4,22,NA,1947,NA,NA,2100,NA,"EV",4312,"N16987","EWR","DCA",NA,199,19,47,2013-04-22 19:00:00
"5155",2013,4,22,NA,1459,NA,NA,1720,NA,"EV",5276,"N752EV","LGA","CHS",NA,641,14,59,2013-04-22 14:00:00
"5156",2013,4,22,NA,1610,NA,NA,1755,NA,"EV",5486,"N741EV","LGA","PIT",NA,335,16,10,2013-04-22 16:00:00
"5157",2013,4,22,NA,1708,NA,NA,1910,NA,"EV",5676,"N11184","EWR","MSP",NA,1008,17,8,2013-04-22 17:00:00
"5158",2013,4,22,NA,1730,NA,NA,1901,NA,"EV",4353,"N17560","EWR","BNA",NA,748,17,30,2013-04-22 17:00:00
"5159",2013,4,22,NA,1630,NA,NA,1853,NA,"FL",716,"N955AT","LGA","ATL",NA,762,16,30,2013-04-22 16:00:00
"5160",2013,4,22,NA,1815,NA,NA,2036,NA,"9E",3285,NA,"JFK","DTW",NA,509,18,15,2013-04-22 18:00:00
"5161",2013,4,22,NA,1600,NA,NA,1835,NA,"9E",3315,NA,"JFK","MSP",NA,1029,16,0,2013-04-22 16:00:00
"5162",2013,4,22,NA,1455,NA,NA,1632,NA,"9E",3318,NA,"JFK","BUF",NA,301,14,55,2013-04-22 14:00:00
"5163",2013,4,22,NA,1900,NA,NA,2056,NA,"9E",3334,NA,"JFK","PIT",NA,340,19,0,2013-04-22 19:00:00
"5164",2013,4,22,NA,1610,NA,NA,1744,NA,"9E",3359,NA,"JFK","BOS",NA,187,16,10,2013-04-22 16:00:00
"5165",2013,4,22,NA,1915,NA,NA,2044,NA,"9E",3369,NA,"JFK","BWI",NA,184,19,15,2013-04-22 19:00:00
"5166",2013,4,22,NA,1645,NA,NA,1902,NA,"9E",3383,NA,"JFK","CVG",NA,589,16,45,2013-04-22 16:00:00
"5167",2013,4,22,NA,1459,NA,NA,1637,NA,"9E",3393,NA,"JFK","DCA",NA,213,14,59,2013-04-22 14:00:00
"5168",2013,4,22,NA,2045,NA,NA,2219,NA,"9E",3395,NA,"JFK","DCA",NA,213,20,45,2013-04-22 20:00:00
"5169",2013,4,22,NA,1605,NA,NA,1731,NA,"9E",3603,NA,"JFK","PHL",NA,94,16,5,2013-04-22 16:00:00
"5170",2013,4,22,NA,1557,NA,NA,1754,NA,"9E",3523,NA,"JFK","ORD",NA,740,15,57,2013-04-22 15:00:00
"5171",2013,4,22,NA,1925,NA,NA,2122,NA,"9E",3525,NA,"JFK","ORD",NA,740,19,25,2013-04-22 19:00:00
"5172",2013,4,22,NA,1815,NA,NA,2036,NA,"9E",3542,NA,"JFK","MSP",NA,1029,18,15,2013-04-22 18:00:00
"5173",2013,4,22,NA,1915,NA,NA,2139,NA,"9E",3826,NA,"JFK","CHS",NA,636,19,15,2013-04-22 19:00:00
"5174",2013,4,22,NA,1930,NA,NA,2133,NA,"9E",3899,NA,"JFK","CLE",NA,425,19,30,2013-04-22 19:00:00
"5175",2013,4,22,NA,2015,NA,NA,2239,NA,"9E",4033,NA,"LGA","TYS",NA,647,20,15,2013-04-22 20:00:00
"5176",2013,4,22,NA,1645,NA,NA,1849,NA,"9E",4120,NA,"JFK","CLE",NA,425,16,45,2013-04-22 16:00:00
"5177",2013,4,22,NA,1450,NA,NA,1627,NA,"9E",4357,NA,"JFK","ORF",NA,290,14,50,2013-04-22 14:00:00
"5178",2013,4,22,NA,930,NA,NA,1255,NA,"AA",179,"N324AA","JFK","SFO",NA,2586,9,30,2013-04-22 09:00:00
"5179",2013,4,22,NA,1815,NA,NA,1948,NA,"9E",4277,NA,"JFK","ORF",NA,290,18,15,2013-04-22 18:00:00
"5180",2013,4,22,NA,1806,NA,NA,1935,NA,"B6",1016,"N768JB","JFK","BOS",NA,187,18,6,2013-04-22 18:00:00
"5181",2013,4,22,NA,2245,NA,NA,8,NA,"B6",112,"N507JB","JFK","BUF",NA,301,22,45,2013-04-22 22:00:00
"5182",2013,4,22,NA,1730,NA,NA,1858,NA,"B6",1307,"N351JB","JFK","IAD",NA,228,17,30,2013-04-22 17:00:00
"5183",2013,4,22,NA,1738,NA,NA,1926,NA,"B6",1185,"N216JB","JFK","RDU",NA,427,17,38,2013-04-22 17:00:00
"5184",2013,4,22,NA,1703,NA,NA,1836,NA,"B6",36,"N708JB","JFK","ROC",NA,264,17,3,2013-04-22 17:00:00
"5185",2013,4,22,NA,2249,NA,NA,2359,NA,"B6",22,"N229JB","JFK","SYR",NA,209,22,49,2013-04-22 22:00:00
"5186",2013,4,22,NA,1400,NA,NA,1506,NA,"US",2130,NA,"LGA","BOS",NA,184,14,0,2013-04-22 14:00:00
"5187",2013,4,22,NA,1300,NA,NA,1410,NA,"US",2175,NA,"LGA","DCA",NA,214,13,0,2013-04-22 13:00:00
"5188",2013,4,22,NA,1400,NA,NA,1513,NA,"US",2177,NA,"LGA","DCA",NA,214,14,0,2013-04-22 14:00:00
"5189",2013,4,22,NA,959,NA,NA,1200,NA,"US",1277,NA,"LGA","CLT",NA,544,9,59,2013-04-22 09:00:00
"5190",2013,4,22,NA,1603,NA,NA,1730,NA,"YV",3790,"N501MJ","LGA","IAD",NA,229,16,3,2013-04-22 16:00:00
"5191",2013,4,22,NA,1830,NA,NA,1940,NA,"MQ",3944,"N625MQ","JFK","BWI",NA,184,18,30,2013-04-22 18:00:00
"5192",2013,4,22,NA,1545,NA,NA,1745,NA,"MQ",4146,"N651MQ","JFK","CMH",NA,483,15,45,2013-04-22 15:00:00
"5193",2013,4,22,NA,1700,NA,NA,1835,NA,"MQ",4255,"N624MQ","JFK","BNA",NA,765,17,0,2013-04-22 17:00:00
"5194",2013,4,22,NA,1700,NA,NA,1830,NA,"MQ",4410,"N838MQ","JFK","DCA",NA,213,17,0,2013-04-22 17:00:00
"5195",2013,4,22,NA,1700,NA,NA,1830,NA,"MQ",4323,"N656MQ","JFK","ORF",NA,290,17,0,2013-04-22 17:00:00
"5196",2013,4,22,NA,1855,NA,NA,2050,NA,"MQ",4649,"N3AEMQ","LGA","MSP",NA,1020,18,55,2013-04-22 18:00:00
"5197",2013,4,23,2052,1715,217,NA,1927,NA,"EV",4085,"N16541","EWR","IND",NA,645,17,15,2013-04-23 17:00:00
"5198",2013,4,23,NA,1329,NA,NA,1507,NA,"EV",3832,"N16951","EWR","STL",NA,872,13,29,2013-04-23 13:00:00
"5199",2013,4,23,NA,1447,NA,NA,1639,NA,"EV",3853,"N17560","EWR","CMH",NA,463,14,47,2013-04-23 14:00:00
"5200",2013,4,23,NA,1616,NA,NA,1825,NA,"EV",4175,"N16911","EWR","SAV",NA,708,16,16,2013-04-23 16:00:00
"5201",2013,4,23,NA,1450,NA,NA,1657,NA,"EV",4181,"N41104","EWR","MCI",NA,1092,14,50,2013-04-23 14:00:00
"5202",2013,4,23,NA,1940,NA,NA,2147,NA,"EV",4153,"N11551","EWR","CLT",NA,529,19,40,2013-04-23 19:00:00
"5203",2013,4,23,NA,612,NA,NA,725,NA,"EV",4264,"N18114","EWR","IAD",NA,212,6,12,2013-04-23 06:00:00
"5204",2013,4,23,NA,1947,NA,NA,2100,NA,"EV",4312,"N13964","EWR","DCA",NA,199,19,47,2013-04-23 19:00:00
"5205",2013,4,23,NA,1515,NA,NA,1710,NA,"EV",4381,"N14950","EWR","DTW",NA,488,15,15,2013-04-23 15:00:00
"5206",2013,4,23,NA,1529,NA,NA,1648,NA,"EV",4580,"N48901","EWR","MKE",NA,725,15,29,2013-04-23 15:00:00
"5207",2013,4,23,NA,1714,NA,NA,1910,NA,"EV",4571,"N14125","EWR","CHS",NA,628,17,14,2013-04-23 17:00:00
"5208",2013,4,23,NA,1709,NA,NA,1846,NA,"EV",4663,"N14920","EWR","RDU",NA,416,17,9,2013-04-23 17:00:00
"5209",2013,4,23,NA,1539,NA,NA,1740,NA,"EV",4667,"N11113","EWR","MSP",NA,1008,15,39,2013-04-23 15:00:00
"5210",2013,4,23,NA,1950,NA,NA,2152,NA,"EV",4622,"N13958","EWR","GRR",NA,605,19,50,2013-04-23 19:00:00
"5211",2013,4,23,NA,1350,NA,NA,1505,NA,"EV",4633,"N14950","EWR","BTV",NA,266,13,50,2013-04-23 13:00:00
"5212",2013,4,23,NA,1640,NA,NA,1845,NA,"EV",4997,"N138EV","EWR","DTW",NA,488,16,40,2013-04-23 16:00:00
"5213",2013,4,23,NA,1459,NA,NA,1720,NA,"EV",5276,"N752EV","LGA","CHS",NA,641,14,59,2013-04-23 14:00:00
"5214",2013,4,23,NA,1445,NA,NA,1709,NA,"EV",5660,"N14125","EWR","ATL",NA,746,14,45,2013-04-23 14:00:00
"5215",2013,4,23,NA,1236,NA,NA,1431,NA,"EV",5791,"N18556","EWR","DTW",NA,488,12,36,2013-04-23 12:00:00
"5216",2013,4,23,NA,1729,NA,NA,1847,NA,"EV",4353,"N14991","EWR","BNA",NA,748,17,29,2013-04-23 17:00:00
"5217",2013,4,23,NA,1412,NA,NA,1635,NA,"FL",366,"N971AT","LGA","ATL",NA,762,14,12,2013-04-23 14:00:00
"5218",2013,4,23,NA,1530,NA,NA,1803,NA,"9E",3579,NA,"JFK","IND",NA,665,15,30,2013-04-23 15:00:00
"5219",2013,4,23,NA,1910,NA,NA,2132,NA,"9E",3367,NA,"JFK","CVG",NA,589,19,10,2013-04-23 19:00:00
"5220",2013,4,23,NA,1815,NA,NA,2031,NA,"9E",3446,NA,"EWR","MSP",NA,1008,18,15,2013-04-23 18:00:00
"5221",2013,4,23,NA,1645,NA,NA,1858,NA,"9E",3881,NA,"EWR","CVG",NA,569,16,45,2013-04-23 16:00:00
"5222",2013,4,23,NA,1645,NA,NA,1849,NA,"9E",4120,NA,"JFK","CLE",NA,425,16,45,2013-04-23 16:00:00
"5223",2013,4,23,NA,1829,NA,NA,2040,NA,"9E",4059,NA,"LGA","DAY",NA,549,18,29,2013-04-23 18:00:00
"5224",2013,4,23,NA,2030,NA,NA,2258,NA,"B6",115,"N316JB","JFK","MSY",NA,1182,20,30,2013-04-23 20:00:00
"5225",2013,4,23,NA,1100,NA,NA,1212,NA,"US",2124,NA,"LGA","BOS",NA,184,11,0,2013-04-23 11:00:00
"5226",2013,4,23,NA,1500,NA,NA,1612,NA,"US",2132,NA,"LGA","BOS",NA,184,15,0,2013-04-23 15:00:00
"5227",2013,4,23,NA,1800,NA,NA,1915,NA,"US",2185,NA,"LGA","DCA",NA,214,18,0,2013-04-23 18:00:00
"5228",2013,4,23,NA,1715,NA,NA,2000,NA,"WN",717,"N222WN","EWR","HOU",NA,1411,17,15,2013-04-23 17:00:00
"5229",2013,4,23,NA,1210,NA,NA,1325,NA,"WN",149,"N746SW","EWR","MDW",NA,711,12,10,2013-04-23 12:00:00
"5230",2013,4,23,NA,1240,NA,NA,1415,NA,"WN",163,"N774SW","LGA","MKE",NA,738,12,40,2013-04-23 12:00:00
"5231",2013,4,23,NA,1555,NA,NA,1715,NA,"MQ",3695,"N520MQ","EWR","ORD",NA,719,15,55,2013-04-23 15:00:00
"5232",2013,4,23,NA,1535,NA,NA,1800,NA,"MQ",4525,"N722MQ","LGA","XNA",NA,1147,15,35,2013-04-23 15:00:00
"5233",2013,4,23,NA,1310,NA,NA,1510,NA,"MQ",4564,"N725MQ","LGA","DTW",NA,502,13,10,2013-04-23 13:00:00
"5234",2013,4,23,NA,855,NA,NA,1120,NA,"MQ",4619,"N528MQ","LGA","ATL",NA,762,8,55,2013-04-23 08:00:00
"5235",2013,4,23,NA,1305,NA,NA,1455,NA,"MQ",4426,"N713MQ","LGA","CMH",NA,479,13,5,2013-04-23 13:00:00
"5236",2013,4,23,NA,1615,NA,NA,1840,NA,"MQ",4657,"N542MQ","LGA","ATL",NA,762,16,15,2013-04-23 16:00:00
"5237",2013,4,23,NA,1210,NA,NA,1449,NA,"UA",364,NA,"EWR","IAH",NA,1400,12,10,2013-04-23 12:00:00
"5238",2013,4,23,NA,830,NA,NA,1201,NA,"UA",398,NA,"EWR","SFO",NA,2565,8,30,2013-04-23 08:00:00
"5239",2013,4,24,1450,1455,-5,NA,1820,NA,"AA",1769,"N378AA","JFK","MIA",NA,1089,14,55,2013-04-24 14:00:00
"5240",2013,4,24,1458,1430,28,2029,1845,NA,"AA",1635,"N5FHAA","JFK","SJU",NA,1598,14,30,2013-04-24 14:00:00
"5241",2013,4,24,NA,1955,NA,NA,2139,NA,"EV",3823,"N12924","LGA","CLE",NA,419,19,55,2013-04-24 19:00:00
"5242",2013,4,24,NA,1709,NA,NA,1846,NA,"EV",4663,"N16541","EWR","RDU",NA,416,17,9,2013-04-24 17:00:00
"5243",2013,4,24,NA,1459,NA,NA,1720,NA,"EV",5276,"N716EV","LGA","CHS",NA,641,14,59,2013-04-24 14:00:00
"5244",2013,4,24,NA,1610,NA,NA,1755,NA,"EV",5486,"N752EV","LGA","PIT",NA,335,16,10,2013-04-24 16:00:00
"5245",2013,4,24,NA,1708,NA,NA,1910,NA,"EV",5676,"N14168","EWR","MSP",NA,1008,17,8,2013-04-24 17:00:00
"5246",2013,4,24,NA,1932,NA,NA,2052,NA,"EV",5769,"N830AS","LGA","IAD",NA,229,19,32,2013-04-24 19:00:00
"5247",2013,4,24,NA,1729,NA,NA,1847,NA,"EV",4353,"N14543","EWR","BNA",NA,748,17,29,2013-04-24 17:00:00
"5248",2013,4,24,NA,2000,NA,NA,2248,NA,"9E",3313,NA,"JFK","JAX",NA,828,20,0,2013-04-24 20:00:00
"5249",2013,4,24,NA,1545,NA,NA,1712,NA,"9E",3580,NA,"JFK","BWI",NA,184,15,45,2013-04-24 15:00:00
"5250",2013,4,24,NA,1915,NA,NA,2044,NA,"9E",3369,NA,"JFK","BWI",NA,184,19,15,2013-04-24 19:00:00
"5251",2013,4,24,NA,1935,NA,NA,2134,NA,"9E",3370,NA,"JFK","RDU",NA,427,19,35,2013-04-24 19:00:00
"5252",2013,4,24,NA,1459,NA,NA,1637,NA,"9E",3393,NA,"JFK","DCA",NA,213,14,59,2013-04-24 14:00:00
"5253",2013,4,24,NA,2045,NA,NA,2219,NA,"9E",3395,NA,"JFK","DCA",NA,213,20,45,2013-04-24 20:00:00
"5254",2013,4,24,NA,1605,NA,NA,1731,NA,"9E",3603,NA,"JFK","PHL",NA,94,16,5,2013-04-24 16:00:00
"5255",2013,4,24,NA,1925,NA,NA,2122,NA,"9E",3525,NA,"JFK","ORD",NA,740,19,25,2013-04-24 19:00:00
"5256",2013,4,24,NA,1300,NA,NA,1505,NA,"9E",3867,NA,"EWR","CVG",NA,569,13,0,2013-04-24 13:00:00
"5257",2013,4,24,NA,1645,NA,NA,1858,NA,"9E",3881,NA,"EWR","CVG",NA,569,16,45,2013-04-24 16:00:00
"5258",2013,4,24,NA,1930,NA,NA,2146,NA,"9E",3798,NA,"JFK","CLT",NA,541,19,30,2013-04-24 19:00:00
"5259",2013,4,24,NA,950,NA,NA,1205,NA,"9E",4060,NA,"LGA","DAY",NA,549,9,50,2013-04-24 09:00:00
"5260",2013,4,24,NA,2245,NA,NA,2359,NA,"B6",128,"N304JB","JFK","BTV",NA,266,22,45,2013-04-24 22:00:00
"5261",2013,4,24,NA,2245,NA,NA,8,NA,"B6",112,"N537JB","JFK","BUF",NA,301,22,45,2013-04-24 22:00:00
"5262",2013,4,24,NA,2000,NA,NA,2144,NA,"B6",130,"N273JB","JFK","BUF",NA,301,20,0,2013-04-24 20:00:00
"5263",2013,4,24,NA,1705,NA,NA,1913,NA,"B6",1085,"N178JB","JFK","CLT",NA,541,17,5,2013-04-24 17:00:00
"5264",2013,4,24,NA,2025,NA,NA,2337,NA,"B6",801,"N547JB","JFK","FLL",NA,1069,20,25,2013-04-24 20:00:00
"5265",2013,4,24,NA,1730,NA,NA,1858,NA,"B6",1307,"N274JB","JFK","IAD",NA,228,17,30,2013-04-24 17:00:00
"5266",2013,4,24,NA,2030,NA,NA,2315,NA,"B6",619,"N190JB","JFK","JAX",NA,828,20,30,2013-04-24 20:00:00
"5267",2013,4,24,NA,2000,NA,NA,2305,NA,"B6",39,"N659JB","JFK","PBI",NA,1028,20,0,2013-04-24 20:00:00
"5268",2013,4,24,NA,2245,NA,NA,1,NA,"B6",608,"N323JB","JFK","PWM",NA,273,22,45,2013-04-24 22:00:00
"5269",2013,4,24,NA,1738,NA,NA,1926,NA,"B6",1185,"N249JB","JFK","RDU",NA,427,17,38,2013-04-24 17:00:00
"5270",2013,4,24,NA,1703,NA,NA,1836,NA,"B6",36,"N659JB","JFK","ROC",NA,264,17,3,2013-04-24 17:00:00
"5271",2013,4,24,NA,2249,NA,NA,2359,NA,"B6",22,"N323JB","JFK","SYR",NA,209,22,49,2013-04-24 22:00:00
"5272",2013,4,24,NA,2000,NA,NA,2113,NA,"US",2142,NA,"LGA","BOS",NA,184,20,0,2013-04-24 20:00:00
"5273",2013,4,24,NA,2100,NA,NA,2210,NA,"US",2144,NA,"LGA","BOS",NA,184,21,0,2013-04-24 21:00:00
"5274",2013,4,24,NA,1100,NA,NA,1213,NA,"US",2171,NA,"LGA","DCA",NA,214,11,0,2013-04-24 11:00:00
"5275",2013,4,24,NA,2000,NA,NA,2119,NA,"US",2189,NA,"LGA","DCA",NA,214,20,0,2013-04-24 20:00:00
"5276",2013,4,24,NA,1505,NA,NA,1630,NA,"MQ",3823,"N534MQ","JFK","DCA",NA,213,15,5,2013-04-24 15:00:00
"5277",2013,4,24,NA,1830,NA,NA,1940,NA,"MQ",3944,"N668MQ","JFK","BWI",NA,184,18,30,2013-04-24 18:00:00
"5278",2013,4,24,NA,1700,NA,NA,1830,NA,"MQ",4410,"N804MQ","JFK","DCA",NA,213,17,0,2013-04-24 17:00:00
"5279",2013,4,24,NA,1700,NA,NA,1830,NA,"MQ",4323,"N655MQ","JFK","ORF",NA,290,17,0,2013-04-24 17:00:00
"5280",2013,4,24,NA,2105,NA,NA,2305,NA,"MQ",4573,"N738MQ","LGA","DTW",NA,502,21,5,2013-04-24 21:00:00
"5281",2013,4,24,NA,1755,NA,NA,1930,NA,"MQ",4601,"N531MQ","LGA","RDU",NA,431,17,55,2013-04-24 17:00:00
"5282",2013,4,24,NA,1855,NA,NA,2050,NA,"MQ",4649,"N542MQ","LGA","MSP",NA,1020,18,55,2013-04-24 18:00:00
"5283",2013,4,25,1449,1453,-4,NA,1751,NA,"UA",479,"N421UA","LGA","IAH",NA,1416,14,53,2013-04-25 14:00:00
"5284",2013,4,25,1704,1345,199,1934,1546,NA,"EV",4193,"N41104","EWR","MSP",NA,1008,13,45,2013-04-25 13:00:00
"5285",2013,4,25,1929,1709,140,2227,1853,NA,"EV",4202,"N14972","EWR","STL",NA,872,17,9,2013-04-25 17:00:00
"5286",2013,4,25,NA,1830,NA,NA,2000,NA,"EV",3270,"N12563","EWR","CAE",NA,602,18,30,2013-04-25 18:00:00
"5287",2013,4,25,NA,1930,NA,NA,2101,NA,"EV",3806,"N14959","EWR","BNA",NA,748,19,30,2013-04-25 19:00:00
"5288",2013,4,25,NA,2150,NA,NA,2255,NA,"EV",4117,"N11539","EWR","DCA",NA,199,21,50,2013-04-25 21:00:00
"5289",2013,4,25,NA,630,NA,NA,804,NA,"B6",905,"N258JB","JFK","ORD",NA,740,6,30,2013-04-25 06:00:00
"5290",2013,4,25,NA,2029,NA,NA,2230,NA,"EV",4166,"N14168","EWR","GSP",NA,594,20,29,2013-04-25 20:00:00
"5291",2013,4,25,NA,2159,NA,NA,2311,NA,"EV",4309,"N14162","EWR","PWM",NA,284,21,59,2013-04-25 21:00:00
"5292",2013,4,25,NA,1610,NA,NA,1723,NA,"EV",4299,"N13913","EWR","DCA",NA,199,16,10,2013-04-25 16:00:00
"5293",2013,4,25,NA,2105,NA,NA,2249,NA,"EV",4414,"N15973","EWR","STL",NA,872,21,5,2013-04-25 21:00:00
"5294",2013,4,25,NA,1529,NA,NA,1730,NA,"EV",4667,"N11189","EWR","MSP",NA,1008,15,29,2013-04-25 15:00:00
"5295",2013,4,25,NA,2106,NA,NA,2334,NA,"EV",4631,"N13978","EWR","JAX",NA,820,21,6,2013-04-25 21:00:00
"5296",2013,4,25,NA,2000,NA,NA,2218,NA,"EV",4642,"N14953","EWR","OMA",NA,1134,20,0,2013-04-25 20:00:00
"5297",2013,4,25,NA,2120,NA,NA,2315,NA,"EV",4700,"N26549","EWR","CLT",NA,529,21,20,2013-04-25 21:00:00
"5298",2013,4,25,NA,1900,NA,NA,2045,NA,"EV",5038,"N723EV","LGA","BHM",NA,866,19,0,2013-04-25 19:00:00
"5299",2013,4,25,NA,1929,NA,NA,2157,NA,"EV",5181,"N751EV","EWR","ATL",NA,746,19,29,2013-04-25 19:00:00
"5300",2013,4,25,NA,1729,NA,NA,1847,NA,"EV",4353,"N13908","EWR","BNA",NA,748,17,29,2013-04-25 17:00:00
"5301",2013,4,25,NA,1430,NA,NA,1601,NA,"FL",721,"N987AT","LGA","CAK",NA,397,14,30,2013-04-25 14:00:00
"5302",2013,4,25,NA,1645,NA,NA,1858,NA,"9E",3881,NA,"EWR","CVG",NA,569,16,45,2013-04-25 16:00:00
"5303",2013,4,25,NA,2000,NA,NA,2113,NA,"US",2142,NA,"LGA","BOS",NA,184,20,0,2013-04-25 20:00:00
"5304",2013,4,25,NA,1600,NA,NA,1720,NA,"US",2181,NA,"LGA","DCA",NA,214,16,0,2013-04-25 16:00:00
"5305",2013,4,25,NA,2000,NA,NA,2119,NA,"US",2189,NA,"LGA","DCA",NA,214,20,0,2013-04-25 20:00:00
"5306",2013,4,26,618,620,-2,927,753,NA,"EV",4342,"N10575","EWR","RDU",NA,416,6,20,2013-04-26 06:00:00
"5307",2013,4,26,NA,2105,NA,NA,2249,NA,"EV",4414,"N12552","EWR","STL",NA,872,21,5,2013-04-26 21:00:00
"5308",2013,4,26,NA,955,NA,NA,1108,NA,"9E",3608,NA,"JFK","PHL",NA,94,9,55,2013-04-26 09:00:00
"5309",2013,4,27,NA,1345,NA,NA,1700,NA,"AA",117,"N335AA","JFK","LAX",NA,2475,13,45,2013-04-27 13:00:00
"5310",2013,4,27,NA,800,NA,NA,1135,NA,"AA",59,"N328AA","JFK","SFO",NA,2586,8,0,2013-04-27 08:00:00
"5311",2013,4,28,1209,900,189,NA,1143,NA,"DL",1747,"N670DN","LGA","ATL",NA,762,9,0,2013-04-28 09:00:00
"5312",2013,4,28,1615,1615,0,2246,1840,NA,"MQ",4657,"N513MQ","LGA","ATL",NA,762,16,15,2013-04-28 16:00:00
"5313",2013,4,28,NA,1846,NA,NA,2016,NA,"EV",4471,"N14116","EWR","CAE",NA,602,18,46,2013-04-28 18:00:00
"5314",2013,4,28,NA,1756,NA,NA,1942,NA,"EV",4546,"N14916","LGA","CLE",NA,419,17,56,2013-04-28 17:00:00
"5315",2013,4,29,924,929,-5,1313,1157,NA,"EV",4298,"N11539","EWR","JAX",NA,820,9,29,2013-04-29 09:00:00
"5316",2013,4,29,NA,1500,NA,NA,1801,NA,"DL",2181,"N602DL","LGA","MCO",NA,950,15,0,2013-04-29 15:00:00
"5317",2013,4,29,NA,1345,NA,NA,1453,NA,"9E",3638,NA,"JFK","PHL",NA,94,13,45,2013-04-29 13:00:00
"5318",2013,4,29,NA,1259,NA,NA,1456,NA,"US",1459,NA,"LGA","CLT",NA,544,12,59,2013-04-29 12:00:00
"5319",2013,4,29,NA,850,NA,NA,1025,NA,"MQ",4406,"N850MQ","JFK","RDU",NA,427,8,50,2013-04-29 08:00:00
"5320",2013,4,29,NA,1436,NA,NA,1755,NA,"UA",595,NA,"JFK","SFO",NA,2586,14,36,2013-04-29 14:00:00
"5321",2013,4,30,934,940,-6,1520,1242,NA,"B6",1101,"N794JB","JFK","FLL",NA,1069,9,40,2013-04-30 09:00:00
"5322",2013,4,30,950,955,-5,1636,1310,NA,"AA",1871,"N3FMAA","LGA","MIA",NA,1096,9,55,2013-04-30 09:00:00
"5323",2013,4,30,956,959,-3,1541,1310,NA,"UA",1485,"N17245","EWR","FLL",NA,1065,9,59,2013-04-30 09:00:00
"5324",2013,4,30,1151,1200,-9,1648,1510,NA,"AA",977,"N3HAAA","EWR","MIA",NA,1085,12,0,2013-04-30 12:00:00
"5325",2013,4,30,1158,1200,-2,1716,1500,NA,"UA",1186,"N30401","EWR","MIA",NA,1085,12,0,2013-04-30 12:00:00
"5326",2013,4,30,NA,640,NA,NA,843,NA,"EV",4471,"N11140","EWR","CLT",NA,529,6,40,2013-04-30 06:00:00
"5327",2013,4,30,NA,1259,NA,NA,1456,NA,"US",1459,NA,"LGA","CLT",NA,544,12,59,2013-04-30 12:00:00
"5328",2013,5,1,1121,1125,-4,NA,1427,NA,"UA",703,"N560UA","JFK","LAX",NA,2475,11,25,2013-05-01 11:00:00
"5329",2013,5,1,NA,1855,NA,NA,2050,NA,"MQ",4649,"N506MQ","LGA","MSP",NA,1020,18,55,2013-05-01 18:00:00
"5330",2013,5,2,1130,1130,0,1913,1428,NA,"B6",61,"N523JB","JFK","FLL",NA,1069,11,30,2013-05-02 11:00:00
"5331",2013,5,2,1305,1245,20,2027,1543,NA,"B6",505,"N595JB","EWR","FLL",NA,1065,12,45,2013-05-02 12:00:00
"5332",2013,5,2,1337,1345,-8,1950,1700,NA,"AA",1073,"N3FRAA","LGA","MIA",NA,1096,13,45,2013-05-02 13:00:00
"5333",2013,5,2,1431,1426,5,2100,1729,NA,"B6",71,"N587JB","JFK","FLL",NA,1069,14,26,2013-05-02 14:00:00
"5334",2013,5,2,1444,1445,-1,2010,1805,NA,"AA",1925,"N3JHAA","LGA","MIA",NA,1096,14,45,2013-05-02 14:00:00
